ID,-,000,2004,2005,analysts,bank,budget,business,chief,china,companies,company,country,deal,december,demand,dollar,economic,economy,europe,european,euros,expected,financial,firm,firms,foreign,government,group,growth,interest,investment,jobs,market,months,oil,people,president,prices,profits,quarter,rate,rates,rise,sales,shares,spending,stock,tax,three,time,told,uk,will,year,years,yukos,actor,album,award,awards,band,bbc,best,british,film,including,music,number,song,star,top,tv,won,bill,blair,blunkett,britain,brown,chancellor,election,general,howard,labour,law,leader,lord,minister,ministers,mps,party,plans,police,prime,public,report,secretary,spokesman,tony,tories,tory,work,arsenal,boss,chance,chelsea,club,coach,cup,don,england,final,football,france,game,games,goal,going,good,great,injury,ireland,league,liverpool,manager,match,minutes,olympic,play,players,race,season,second,side,sport,start,team,united,ve,wales,well,win,2,access,broadband,computer,content,data,digital,help,industry,internet,media,microsoft,mobile,net,news,online,phone,phones,search,security,service,services,site,sites,software,system,technology,users,video,web,website,class
380,0.492721,1.082249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.214444,0,0,0,0,0.569145,0,0,0,0,2.156723,2.125911,0,0,0,0,1.868709,0,0,0,0,2.08685,2.13603,0,1.465148,0,1.854983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entertainment
381,0.492721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.422193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.246285,0,0,0,0,0,0,2.106105,0,0,0,0,0,0,0,0,0.28739,0.569145,0.978911,0,0,0,2.156723,2.125911,0,0,0,0,1.868709,0,0,0,0,0,0,1.777887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.308773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entertainment
382,0.492721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860906,0,0,0,0,0,0,0,0,0,0,0,0,1.547273,1.725218,1.868709,0,1.660693,0,0,0,2.13603,0,1.465148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entertainment
383,0.492721,0,0,2.058934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.246285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28739,0,0.978911,0,2.188968,0,0,0,0,0,0,0,1.868709,2.006265,0,0,0,2.08685,0,1.777887,0,2.521383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.335436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.815364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0321,0,0,0,0,0,0,0,0,0,0,entertainment
384,0.492721,0,1.777887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.214444,0,0,0,0,0,0.978911,0,2.188968,0,0,0,0,0,1.547273,0,1.868709,2.006265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.335436,0,0,0,0,1.981359,0,0,0,1.606397,0,0,0,0,1.926505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.911598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entertainment
385,0.492721,1.082249,1.777887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.521383,0,0,0,0,2.377458,0,0,0,0,0,0,0,0,0,0.777109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28739,0.569145,0,0,2.188968,0,0,2.125911,0,0,1.547273,0,1.868709,0,1.660693,0,0,2.08685,0,0,0,0,0,0,0,0,0,0,0,2.246285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.270609,0,0,0,0,0,0,0,0,2.068115,0,0,0,0,0,0,0,0,0,2.0321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entertainment
386,0,0,1.777887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.919011,0,0,0,2.377458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.106105,0,0,0,0,0,0,0,0,0,0.569145,0,0,0,0,0,0,0,0,0,0,1.868709,0,0,1.556047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.576864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.115938,0,0,0,0,0,0,2.0321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.125911,0,0,entertainment
387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.377458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.214444,0,0,0,0,0,0,0,2.188968,0,0,2.125911,0,0,1.547273,0,1.868709,2.006265,0,0,0,2.08685,0,0,0,2.521383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entertainment
388,0.492721,0,1.777887,0,0,0,0,0,0,0,0,0,1.615958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28739,0,0,0,2.188968,0,0,0,0,0,0,0,1.868709,0,0,0,0,0,0,1.777887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.115938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.006265,0,0,0,0,1.981359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entertainment
389,0.492721,0,0,0,0,0,0,0,0,0,0,1.371141,0,0,0,0,2.422193,0,0,0,0,0,1.919011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.246285,0,0,0,0,0,0,2.106105,0,0,0,0,1.214444,0.860906,0,0,0,0,0,0,2.188968,0,0,0,0,0,0,0,1.868709,0,0,1.556047,0,2.08685,2.13603,0,0,0,0,0,0,0,0,0,0,2.246285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.919011,0,0,0,0,0,0,0,0,0,0,1.815364,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entertainment
390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.354438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28739,0,0,0,2.188968,0,0,0,0,0,0,0,1.868709,0,0,0,0,2.08685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.981359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.167305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.115938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entertainment
391,0.492721,0,0,0,0,0,0,0,0,0,0,0,1.615958,0,0,0,2.422193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28739,0.569145,0,0,2.188968,0,2.156723,2.125911,0,0,1.547273,0,1.868709,0,0,0,0,0,2.13603,1.777887,1.465148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.068115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.957317,0,0,0,0,2.0321,0,0,0,0,0,0,0,0,0,0,0,0,0,2.178052,0,0,1.601666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entertainment
392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.334911,0,0,0.777109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860906,1.06682,0,0,0,0,0,2.188968,0,0,0,0,0,0,0,0,2.006265,0,0,0,0,0,1.777887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.606397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.308773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entertainment
393,0.492721,0,1.777887,0,0,0,0,0,0,0,0,0,0,0,0,0,2.422193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777109,0,0,0,0,0,0,0,0,0,0,0,0,1.214444,0.860906,0,0,0.28739,0.569145,0,0,0,0,0,0,0,0,0,0,1.868709,2.006265,0,1.556047,0,0,2.13603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08685,0,0,0,0,1.919011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entertainment
394,0,1.082249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860906,0,0,0,0,0.978911,0,0,0,0,0,0,0,0,0,1.868709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entertainment
395,0.492721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.919011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28739,0,0,0,0,0,0,0,0,1.241953,1.547273,1.725218,1.868709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.049874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entertainment
396,0,0,0,0,0,0,0,0,0,0,0,1.371141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860906,1.06682,0,0.28739,0.569145,0,0,2.188968,0,2.156723,0,0,0,0,0,1.868709,0,0,0,0,2.08685,0,0,1.465148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08685,0,0,0,0,1.40226,0,0,0,0,0,0,0,0,0,0,0,0,0,1.911598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.125911,0,0,entertainment
397,0,0,0,0,0,0,0,0,0,0,0,0,1.615958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28739,0.569145,0.978911,0,0,0,0,0,0,0,0,0,1.868709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.049874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.006265,0,0,0,0,0,0,0,0,0,0,2.0321,2.222787,0,0,0,0,0,0,0,0,0,entertainment
398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.222787,1.771834,0,0,0,0,0,0,0,0,0,0,0,0,1.334911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06682,0,0.28739,0.569145,0,0,0,0,0,2.125911,0,0,0,0,1.868709,0,0,0,0,0,0,0,1.465148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.270609,0,0,0,0,1.815364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entertainment
399,0,0,0,2.058934,0,0,0,0,0,0,0,0,0,2.13603,0,0,0,0,0,0,0,0,0,1.965238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.214444,0,0,0,0.28739,0.569145,0.978911,0,0,0,0,2.125911,0,1.241953,0,0,1.868709,2.006265,0,0,0,0,0,0,1.465148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.981359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875676,0,0,0,0,0,0,0,0,1.49684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.981359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entertainment
400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.214444,0,0,1.028656,0,0,0,0,2.188968,0,0,0,0,0,0,0,1.868709,0,0,1.556047,0,0,2.13603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entertainment
401,0.492721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.377458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06682,0,0,0,0.978911,0,2.188968,0,2.156723,0,0,1.241953,1.547273,1.725218,1.868709,2.006265,0,1.556047,0,0,0,0,1.465148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.606397,0,0,2.068115,0,0,0,0,0,2.0321,0,0,0,0,0,0,1.919011,0,0,0,0,0,0,0,0,0,0,1.911598,0,0,0,2.0321,1.808975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0321,0,0,0,0,2.246285,0,0,0,0,0,entertainment
402,0,1.082249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.377458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569145,0,0,2.188968,0,2.156723,2.125911,0,0,1.547273,0,1.868709,0,0,0,0,2.08685,0,0,1.465148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49684,1.601666,0,0,0,0,0,0,0,0,2.308773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.246285,0,0,0,0,0,entertainment
403,0.492721,0,1.777887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.377458,1.130708,0,0,0,0,0,0,1.93408,0,0,2.246285,0,0,0,0,0,0,0,0,0,0,0,1.214444,0,0,0,0.28739,0.569145,0,0,0,0,0,2.125911,0,0,1.547273,0,1.868709,0,0,1.556047,0,2.08685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.335436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.270609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entertainment
404,0,0,0,0,0,0,0,0,1.771834,0,0,0,0,2.13603,0,0,2.422193,0,0,0,0,0,1.919011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860906,1.06682,1.028656,0.28739,0.569145,0,0,2.188968,0,0,2.125911,0,0,1.547273,1.725218,1.868709,2.006265,0,0,0,2.08685,0,1.777887,1.465148,0,0,0,0,0,0,0,0,2.246285,0,0,0,0,0,0,0,0,0,2.335436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.601666,0,0,0,0,2.363166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.521383,0,0,0,0,0,2.246285,0,0,0,0,0,entertainment
405,0.492721,0,0,0,0,0,0,0,0,0,0,0,1.615958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569145,0,0,0,0,0,0,0,0,1.547273,0,1.868709,0,0,0,0,0,0,0,1.465148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entertainment
406,0,0,1.777887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.919011,0,0,0,0,0,0,0,0,0,0,1.334911,0,0,0,2.246285,2.068115,0,0,0,0,0,2.106105,0,0,0,0,1.214444,0.860906,0,0,0,0.569145,0.978911,0,0,0,0,0,0,0,0,0,0,0,0,1.556047,0,0,2.13603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.576864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875676,2.0321,0,0,0,0,0,0,0,1.49684,0,2.295817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entertainment
407,0.492721,0,1.777887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.377458,0,1.926505,0,0,0,0,0,0,0,0.777109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28739,0.569145,0,0,2.188968,0,2.156723,2.125911,0,0,1.547273,0,1.868709,2.006265,1.660693,0,0,2.08685,2.13603,0,1.465148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08685,0,0,0,2.270609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.911598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entertainment
408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.028656,0.28739,0,0,0,0,0,0,0,0,0,0,0,1.868709,0,0,0,0,2.08685,0,0,0,0,0,0,0,2.453705,0,0,0,2.246285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.270609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.911598,0,0,0,0,0,0,0,0,2.25834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entertainment
409,0.492721,0,0,0,0,0,0,0,0,0,0,0,1.615958,0,0,0,2.422193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28739,0.569145,0,0,2.188968,0,2.156723,2.125911,0,0,1.547273,0,1.868709,0,0,0,0,0,2.13603,1.777887,1.465148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.068115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.957317,0,0,0,0,2.0321,0,0,0,0,0,0,0,0,0,0,0,0,0,2.178052,0,0,1.601666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entertainment
410,0.492721,1.082249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.028656,0,0,0.978911,0,0,0,2.156723,2.125911,0,1.241953,1.547273,0,1.868709,0,0,0,0,0,0,0,1.465148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.897005,0,0,1.606397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.295817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80243,0,0,2.222787,0,0,0,0,0,0,0,0,0,entertainment
411,0.492721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.028656,0,0,0,0,0,0,0,0,2.308773,0,0,1.725218,1.868709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.178052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entertainment
412,0.492721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.222787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.214444,0,0,0,0,0,0,0,2.188968,0,2.156723,0,0,0,0,0,1.868709,0,0,1.556047,0,0,2.13603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0321,0,0,0,0,0,2.178052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entertainment
413,0,0,1.777887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.106105,0,0,0,0,1.214444,0,0,0,0,0,0,0,2.188968,0,2.156723,0,0,0,1.547273,0,1.868709,2.006265,0,1.556047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0321,0,0,0,0,0,0,0,1.49684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.125911,0,0,entertainment
